user_id,created_at,screen_name,text,location
9.16E+17,18/4/2021 11:51,XGuoforWaterloo,@JohnOCAP Don't forget the #Fukushima #Nuclearwastewater is dumping into #ocean.,"Kitchener, Ontario"
9.16E+17,17/4/2021 11:49,XGuoforWaterloo,@rafaelmgrossi @iaeaorg The attitude of the US about the #Fukushima #Nuclearwastewater shows that the US is feeling guilty about dropping atomic bombs on Hiroshima and Nagasaki。,"Kitchener, Ontario"
1463413284,18/4/2021 11:44,Aroguden,"#SouthKorea raised concerns over #Japan's decision to release #Contaminated water from its crippled #Fukushima nuclear plant into the sea with visiting U.S. climate envoy John Kerry, its foreign ministry said

Vía @Reuters https://t.co/FiPRx7NTfj https://t.co/wxkwC3bvgN",Barquisimeto-Venezuela
1463413284,13/4/2021 11:32,Aroguden,"#Japan will release more than a million tonnes of treated water from the stricken #Fukushima #NuclearPlant into the ocean, PM Yoshihide #Suga says, despite concern from neighbouring countries and fierce opposition from local fishing communities

Vía @AFP https://t.co/ixMyIhhDFW",Barquisimeto-Venezuela
1463413284,14/4/2021 9:38,Aroguden,"#SouthKorea aims to fight #Japan's #Fukushima decision at world tribunal

Vía @Reuters https://t.co/5hzFl8w9uJ https://t.co/sRiLImJRv2",Barquisimeto-Venezuela
1463413284,15/4/2021 19:05,Aroguden,"#Fishing communities are worried about the decision by the Japanese government to release contaminated water left over from the #Fukushima nuclear disaster into the ocean

Vía @Reuters https://t.co/0eqH4vqxle https://t.co/ScWARRuRSa",Barquisimeto-Venezuela
1463413284,13/4/2021 11:30,Aroguden,"Plant operator #Tokyo Electric Power Company will begun pumping out water in about two years after treatment in a process that will take decades to complete. Here's how Japan plans to release contaminated #Fukushima water into the ocean

Vía @Reuters https://t.co/N4t0tpASL0",Barquisimeto-Venezuela
1463413284,16/4/2021 17:56,Aroguden,"#Fukushima surfer, shop owner alarmed at water release plan, fears 'contaminated sea'

Vía @Reuters https://t.co/pKezISuqMP https://t.co/by396Lbyzw",Barquisimeto-Venezuela
7.64E+17,18/4/2021 11:39,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
7.64E+17,16/4/2021 13:39,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
7.64E+17,13/4/2021 5:39,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
7.64E+17,17/4/2021 6:09,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
