user_id,created_at,screen_name,text,location
915667961041612800,2021-04-18 11:51:30,XGuoforWaterloo,@JohnOCAP Don't forget the #Fukushima #Nuclearwastewater is dumping into #ocean.,"Kitchener, Ontario"
915667961041612800,2021-04-17 11:49:52,XGuoforWaterloo,@rafaelmgrossi @iaeaorg The attitude of the US about the #Fukushima #Nuclearwastewater shows that the US is feeling guilty about dropping atomic bombs on Hiroshima and Nagasaki。,"Kitchener, Ontario"
1463413284,2021-04-18 11:44:34,Aroguden,"#SouthKorea raised concerns over #Japan's decision to release #Contaminated water from its crippled #Fukushima nuclear plant into the sea with visiting U.S. climate envoy John Kerry, its foreign ministry said

Vía @Reuters https://t.co/FiPRx7NTfj https://t.co/wxkwC3bvgN",Barquisimeto-Venezuela
1463413284,2021-04-13 11:32:23,Aroguden,"#Japan will release more than a million tonnes of treated water from the stricken #Fukushima #NuclearPlant into the ocean, PM Yoshihide #Suga says, despite concern from neighbouring countries and fierce opposition from local fishing communities

Vía @AFP https://t.co/ixMyIhhDFW",Barquisimeto-Venezuela
1463413284,2021-04-14 09:38:19,Aroguden,"#SouthKorea aims to fight #Japan's #Fukushima decision at world tribunal

Vía @Reuters https://t.co/5hzFl8w9uJ https://t.co/sRiLImJRv2",Barquisimeto-Venezuela
1463413284,2021-04-15 19:05:38,Aroguden,"#Fishing communities are worried about the decision by the Japanese government to release contaminated water left over from the #Fukushima nuclear disaster into the ocean

Vía @Reuters https://t.co/0eqH4vqxle https://t.co/ScWARRuRSa",Barquisimeto-Venezuela
1463413284,2021-04-13 11:30:14,Aroguden,"Plant operator #Tokyo Electric Power Company will begun pumping out water in about two years after treatment in a process that will take decades to complete. Here's how Japan plans to release contaminated #Fukushima water into the ocean

Vía @Reuters https://t.co/N4t0tpASL0",Barquisimeto-Venezuela
1463413284,2021-04-16 17:56:34,Aroguden,"#Fukushima surfer, shop owner alarmed at water release plan, fears 'contaminated sea'

Vía @Reuters https://t.co/pKezISuqMP https://t.co/by396Lbyzw",Barquisimeto-Venezuela
764327951068299264,2021-04-18 11:39:32,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-16 13:39:42,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-13 05:39:32,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-17 06:09:32,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-12 17:39:31,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-11 07:39:31,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-10 15:10:14,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-12 00:39:31,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-15 20:39:31,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-14 10:39:32,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-13 16:39:32,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-15 03:09:32,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
764327951068299264,2021-04-17 18:09:46,temari_hn2,"★Pls Share☆

#Tokyo #Olympics 2020 will be held on the irradiated wastes affected by #Fukushima #Nuclear Accident.

https://t.co/ldlUSqYKH4",関東地方 JAPAN      測定器：DC100
49616273,2021-04-14 08:25:34,globaltimesnews,The making of another Godzilla... #JapanNuclearWater #Japan #Fukushima #FukushimaWater #Nuclearwastewater https://t.co/wnSSEFMBEk,"Beijing, China"
49616273,2021-04-14 10:26:02,globaltimesnews,Can radioactive water be safely disposed? Check out this infographic to understand dangers of dumping #Fukushima’s radioactive water: https://t.co/17DcpXyn9N,"Beijing, China"
49616273,2021-04-13 02:39:56,globaltimesnews,Japan's unilateral decision to discharge waste water from the #Fukushima #nuclear complex into the ocean is extremely irresponsible and will seriously damage international public health and the vital interests of the people of neighboring countries: Chinese FM https://t.co/3cJhdrQQQs,"Beijing, China"
49616273,2021-04-15 10:54:52,globaltimesnews,#GTCartoon: A thumbs-up to nuclear specter #Fukushima https://t.co/jSfhE64dIC,"Beijing, China"
49616273,2021-04-15 18:40:03,globaltimesnews,"In contrast to opposition from other countries and regions neighboring #Japan, #Taiwan’s separatist DPP authority only expressed concerns over the #Fukushima nuclear wastewater dump, sparking backlash on the island. https://t.co/dvNM0NBnKt https://t.co/cJgUBkgc1E","Beijing, China"
49616273,2021-04-15 13:35:56,globaltimesnews,"-US: I support #Japan’s decision to discharge radioactive water. 
-US: No contaminated Japanese food please. Thank you.
#Fukushima  #JapanNuclearWater  #GTGraphic https://t.co/6XvdLAYrjq","Beijing, China"
49616273,2021-04-15 07:55:39,globaltimesnews,"At the first meeting on China-SK maritime affairs, the two countries urged Japan’s full consultation with intl institutes and neighboring countries and participation of relevant countries and intl institutions before disposing of the #Fukushima wastewater: Chinese FM https://t.co/cKzpJnUZZN","Beijing, China"
49616273,2021-04-14 09:16:49,globaltimesnews,"""The Pacific Ocean is not Japan's sewer!"" Chinese FM spokesperson said on Wed. He raised 3 questions to Japanese govt: Has it really considered concerns at home and abroad? Is Japan's move in accordance with intl law? Does the dump of #Fukushima wastewater meet intl standards? https://t.co/GtKDHMmE4F","Beijing, China"
49616273,2021-04-15 08:12:41,globaltimesnews,"This is how Cs-137, a radioisotope, will spread in the months and years ahead if discharged into the Pacific Ocean off #Fukushima, according to a German model simulation (Source: GEOMAR) https://t.co/wONjv3KJrF","Beijing, China"
49616273,2021-04-15 13:53:21,globaltimesnews,"Japan's decision to dump #Fukushima's radioactive water into the Pacific Ocean has angered neighboring countries, but the West seems to be silent. If China were planning to release 1 million tons of radioactive wastewater into the ocean, would the West stay silent? https://t.co/e3DnUoJgT8","Beijing, China"
49616273,2021-04-13 05:51:11,globaltimesnews,"Washington’s indulgence on #Fukushima water decision is a “political deal” in exchange for Japan's closer strategic adherence, but the #US and #Japan will eventually “pay the piper”: experts https://t.co/PwX4ucQ7Fx","Beijing, China"
49616273,2021-04-14 06:50:17,globaltimesnews,Doraemon knows better. #JapanNuclearWater #Fukushima #FukushimaWater https://t.co/T0uQy1y1Az,"Beijing, China"
49616273,2021-04-13 15:51:42,globaltimesnews,"Although Japan claimed that #Fukushima wastewater is safe to be dumped into sea, Asian countries, civil groups in Japan, intl organizations are still being concerned due to Tokyo's low credibility and the unpredictable ecological risks. https://t.co/HtWwIEMauk","Beijing, China"
49616273,2021-04-12 02:34:57,globaltimesnews,People hold a rally against #Tokyo's decision to dump #nuclear polluted water into sea at #Fukushima on April 11. A German marine research institute calculated radioactive material would have spread over most of the Pacific Ocean within 57 days from the date of discharge. https://t.co/9vL6gp0nF8,"Beijing, China"
49616273,2021-04-14 05:01:55,globaltimesnews,"Kerry’s visit to China is a positive signal, yet has limited effect in pushing ties forward, said Chinese observers, noting that the visit is likely to be overshadowed by US’ indulgence on #Fukushima water disposal. 
https://t.co/DrLy1BuOpS","Beijing, China"
49616273,2021-04-14 14:49:18,globaltimesnews,"Industry insiders on Wed urged third-party supervision to ensure every drop of radioactive water that #Fukushima is to dump into the ocean conforms to standards, given the infamous record of the Japanese nuclear power operator’s past handling. https://t.co/0vKoDozkWC","Beijing, China"
49616273,2021-04-17 14:12:46,globaltimesnews,"#China should proactively prepare a legal battle against #Japan as it will likely be the biggest victim if Japan dumps #Fukushima wastewater into the Pacific Ocean, Chinese experts said. Potential sanctions may also be needed, one expert says. https://t.co/fzrz66s7Rn","Beijing, China"
49616273,2021-04-12 23:30:12,globaltimesnews,"#Japan decides to dump #Fukushima wastewater into sea amid domestic, international opposition https://t.co/CjVNBtXDDz https://t.co/rymXvXZJgM","Beijing, China"
49616273,2021-04-15 16:26:00,globaltimesnews,"If some #Japanese politicians want to prove the #Fukushima wastewater is harmless, they should use it for drinking, cooking, laundry and irrigation, said Chinese FM spokesperson Zhao Lijian at a Thursday press conference. https://t.co/D6YBzFUlEg","Beijing, China"
49616273,2021-04-16 16:32:27,globaltimesnews,"The public outcry continues after #Japan's #Fukushima nuclear dump. Japanese govt vowed to work “all-out” to repair the reputational damage on Fri, but the neighbors’ anger cannot be silenced and Japanese trade and tourism will be impacted in the long run. https://t.co/fLT0YUMuUi","Beijing, China"
49616273,2021-04-14 12:02:31,globaltimesnews,Drink the wastewater before talking  #Fukushima https://t.co/lIR3fDqx6j,"Beijing, China"
49616273,2021-04-18 07:50:07,globaltimesnews,"Wastewater from #Fukushima nuclear plant has fundamental differences with discharges from normally operated plants, either source, radionuclide or disposal difficulties, said China’s Ministry of Ecology and Environment on Sun, urging Japan to consider a safer disposal plan. https://t.co/7AK5iccpCS","Beijing, China"
49616273,2021-04-13 03:44:18,globaltimesnews,#Japanese demonstrators protested outside PM Suga's office in Tokyo as the government announced on Tuesday to release over one million tons of contaminated water from the destroyed #Fukushima nuclear station into the sea. https://t.co/kdASYKYD7S,"Beijing, China"
49616273,2021-04-16 06:13:39,globaltimesnews,"Radioactive water from #Fukushima, problematic pork from the #US, possible food imports from nuclear-hit areas in Japan… politicians and people in #Taiwan worry about food safety.
https://t.co/vBjbaSTaQS","Beijing, China"
